id,project_id,wbs_code,title,item_type_hoje,item_type_antes,is_milestone,parent_id,is_trashed
a051a142-f3e5-4c0a-b00c-4fa8a3589a94,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.6,Gerenciador do Sistema,fase,fase,false,,true
a05a9d50-6e18-42a8-8f6e-6eccbe64fd0c,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.1,1ª. Fase - Planejamento e Lançamento,fase,fase,false,,true
a05af950-8a47-4148-b27f-30f323fcc61b,b9811ba7-32ba-454a-ad38-4383d7f21194,,TESTE,atividade,atividade,false,,true
a060010d-f0b8-48ff-bfa5-42c3d359d8ee,39cc80f1-12db-4123-8f97-202537a3abe7,1.3.18.1,1.3.18.1 Acompanhamento de Nota Fiscal Eletrônica,atividade,atividade,false,b2110030-1966-4267-91aa-fa30f0dd3290,false
a0630fd3-2bc1-4470-a472-d9c94685ccdf,8e050ef0-2ba5-4a54-91c3-13b436e45485,,Estruturar pesquisa/questionário,fase,fase,false,eec9036f-78df-4c0e-b17a-7e07d7b1273e,true
a07566f8-b084-4c8e-9c86-3c89d150c1ab,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.3.17.6,Diagnósticos,atividade,atividade,false,a36291d1-ceda-487f-aeba-003f65862cc5,false
a0779e4b-0e77-4790-ab1c-7aab96f00045,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.7.5,Orçamento de Pacientes,atividade,atividade,false,2ced6e2d-6984-4916-9d23-310f94338b5e,true
a07d7106-ec7d-4d8d-afa0-1ea764455be8,0bc3a817-0157-4336-9e23-f1814804172b,1.2.1.14.1,Definir o processo de lançamento das notas fiscais (Entrada de Nota x CAP),atividade,atividade,false,35efba9e-1a8a-4618-892e-0a7fb38041f6,false
a07f25f5-7ad1-4593-a3d3-84342d56009b,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.2.3,Cargas,fase,fase,false,14cc005a-b3fc-4e71-9823-9ad667c8dba9,true
a080e39a-b3e8-44cb-a167-593265360cbd,330b9dbe-c78c-4916-90b6-da0e565125a9,,Definir Fornecedor,atividade,atividade,false,,false
a0888a7c-7b42-4240-9c11-49c387737366,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.1.3,Tasy Native,fase,fase,false,,true
a08ad436-1e09-4b10-bed3-11471aa360da,8e050ef0-2ba5-4a54-91c3-13b436e45485,,Implementar identificação do público alvo,atividade,atividade,false,,true
a09718fe-3d44-4ab6-b183-e271b01b1200,b9811ba7-32ba-454a-ad38-4383d7f21194,3.91,Tesouraria,fase,atividade,false,3945ac17-b81b-4db0-b269-08621b04d193,true
a0993019-82a9-40f6-a0d1-7b5b9d9fc9f4,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.10.2,Os segmentos passam a ser servidos com o tipo de conteudo correto,atividade,atividade,false,b064d881-6cdc-4cdc-a03e-293a3e1b233a,false
a09c6ebe-2d09-41e2-ac2e-9885b1917dd5,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.17.7,Patient Journey (Jornada do Paciente),atividade,atividade,false,728825ee-f085-4db5-af14-e9fdb235d7ce,true
a09ea30d-78c2-4c68-aac2-f6cd14b4a17f,0bc3a817-0157-4336-9e23-f1814804172b,1.3.1,Treinamento Agendas,fase,fase,false,b405bf55-17b9-4046-a744-3ccdf11820ff,false
a0a49d57-7f1d-4b9a-82d1-0b9915600117,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.6.3,Parâmetros Suprimentos,atividade,atividade,false,32cd4275-7cda-4eae-816c-0b5b539336a7,false
a0bf55af-0e2b-478b-bb9f-2049f332bc86,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.3.3,A mensagem de acolhimento muda conforme a faixa de avanco,atividade,atividade,false,f99a61aa-93db-41c3-968f-f2ea215b9f43,false
a0d1362e-8910-4f05-9cf1-4ee305a87f46,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.3.1.1,Agenda de Serviços,atividade,atividade,false,32e04bb9-6348-4586-859a-ffd1a0c266bc,true
a0d55584-f283-4bf3-819c-59d1fb2f812d,b9811ba7-32ba-454a-ad38-4383d7f21194,2.23,Gerenciador de Relatórios,fase,atividade,false,70d9453b-54d5-42e9-bd40-f6986c479367,true
a0db362c-743d-41d2-84b1-8b243b52239b,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.3.1,Gerenciador de Relatórios,atividade,atividade,false,8906b557-b7e0-42fe-ba14-cf266d2b8a5c,true
a0f3ae71-76dc-4f0b-9e42-99e35a9b61bc,61007d2e-9b43-4f45-9bf6-36b982c2eeec,,Performance / Core Web Vitals,atividade,atividade,false,,true
a0f41131-d25f-4c55-ae36-669e0714a040,c4a2d015-adad-4f7f-ac03-48796c45050a,1.2.1.6,Procedimentos,atividade,atividade,false,0d1f7c16-e0be-408d-88b5-34299d949441,true
a0f651cb-659e-4431-ad3d-fca7f27f6c9d,19f78f60-b047-4d1e-ae11-322779d3c35d,,FASE 2 — CAPACITAÇÃO,atividade,atividade,false,,true
a0fbaa9b-9bec-4298-9fae-9b76bec237bf,79e88d51-81c6-416f-9c44-628c7757703e,1.1.3,Mobilização inicial,fase,fase,false,8b2f0f4e-f045-49fa-9ea1-36b3cf48f1ea,false
a0ff499d-5bcb-4adb-bbb3-9aaa704e17ab,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.7,Cadastro de Materiais,fase,fase,false,a6699d65-90c9-4710-addb-e03db40b7f4f,true
a10caf19-004e-4415-bd8f-4e398894f3c6,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.17.7,Patient Journey (Jornada do Paciente),atividade,atividade,false,83a2591a-eb3b-4061-93a7-e0d7b49ae82f,true
a10ea71d-5a87-4b55-80ea-c9de6621a642,a618af8b-f856-4f86-97a1-a6ffa2301682,1,teste,fase,fase,false,,true
a11109a3-3950-4a2d-b6f4-2948384a790a,79e88d51-81c6-416f-9c44-628c7757703e,1.1.2.1,Identificar stakeholders,atividade,atividade,false,31f2c493-50c5-48b9-b65a-dd405ab7ea24,true
a1124a37-9cd6-47e6-8dad-fc46f3d93922,c3d6b220-9681-41ab-a8c5-0e3d64f5b0c9,2.4.3,Levantar e quantificar os processos críticos,fase,fase,false,8677c776-49b0-400b-8fd6-68a52868b9a7,false
a119b1d8-ccbb-4b64-8f5b-a6945505691f,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.6,Procedimentos,atividade,atividade,false,c9540032-240d-4f47-ba20-bee95fd2fd9a,true
a11d4b3f-b3f8-474d-9778-cfad73e466ab,79e88d51-81c6-416f-9c44-628c7757703e,7.1.2,Definir secretárias,fase,atividade,false,556e2ed2-81f0-433a-b23b-d96cbb1171b6,true
a12b90ac-2a6a-460f-a89e-ab5fd8f7af61,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.3.1,Atendimento da Requisição,atividade,atividade,false,83766117-660c-4e2c-9c4c-a754e74f77c6,false
a1386556-5ff2-4e08-ab5c-fe0c99e1bb24,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.8.4,Transferência Estoque Quimioterapia,atividade,atividade,false,f1cc4270-216e-4f94-8258-e9c676212fd5,true
a14bcb61-a7e2-46f6-a9da-8c47db3284c0,61007d2e-9b43-4f45-9bf6-36b982c2eeec,,1.3.1.2.2.11 Gravação com Vera Andrade (Navegação Cirúrgica),atividade,atividade,false,36b56a36-fcd7-49ed-b8b3-108b1ed40b9f,false
a156337b-317f-45fe-9940-959ff28d12e8,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.4.3.2,Entrada em Produção e Acompanhamento Pós-Virada,atividade,atividade,false,e34660b0-d1a3-46d9-93f5-b4e08c354e86,true
a1629646-d4de-4976-8e58-26c2e9f1b57e,79e88d51-81c6-416f-9c44-628c7757703e,1.9.2.2,Definir documentação,atividade,atividade,false,ec50e226-da2d-40ea-bbaf-d2a471ef5cbf,false
a1659090-bbf4-4879-b79d-91efc011ffac,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.2.9,Testes: grava sob o usuario da sessao e ignora identificador forjado,atividade,atividade,false,6694efd8-2e7e-4087-b265-6fb528794d04,true
a16c707e-600d-4523-a984-b49f9a575ebe,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.13,Cadastro de Operação de Estoque,atividade,atividade,false,23c5ef16-0994-48da-8e52-fc35f981aac9,true
a174db89-77fa-47e0-a509-7e91fdc7bada,167d71c6-4cba-4379-820e-8e11e32c19e6,1.3.2.3,Mesma conta em outro navegador ou aparelho mostra o mesmo progresso,atividade,atividade,false,eaf47c46-495f-48e8-b00c-bd205d8ea424,false
a18a2215-5d65-4f3d-894e-2aee25ddb081,565ac987-b988-4d9f-9c34-57cf497c7a82,1.3.17.1,Evolução tumoral,atividade,atividade,false,eaa24a0c-7524-46d9-8490-9b19fc35da49,false
a18f9c7d-20b3-4263-885d-f415efdeb05c,d526fbaf-f07c-4d38-b506-fe2193f333dc,,Fase 03 - Controle e Monitoramento,atividade,atividade,false,,false
a1975d4e-427f-40c8-b6d2-8e9860463906,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.23.2,Retorno Convênio,atividade,atividade,false,7d3342a7-5a3e-4216-9257-279d83c969ac,true
a1985c10-3b29-4e70-ae93-8355ba25f4c6,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.19.1,Fluxo de Caixa,atividade,atividade,false,d9e98a85-d9b0-4887-a7e4-8d5f6d8dba60,true
a1995a74-b99c-432d-8ee7-7c6aa11c2a45,79e88d51-81c6-416f-9c44-628c7757703e,1.1.1,Formalização do projeto,fase,fase,false,8b2f0f4e-f045-49fa-9ea1-36b3cf48f1ea,false
a1c0309d-6cb2-4967-89a3-7506395720ef,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.5.2,Fechamento Financeiro,atividade,atividade,false,f6035725-f143-4f98-b8b3-c9712cc8b66e,true
a1c24a11-cd03-4a9d-8e45-aeb5e5d03212,79e88d51-81c6-416f-9c44-628c7757703e,1.3.3.4,Definir critérios BI-RADS,atividade,atividade,false,530516a3-afe4-42a7-817b-8c44d88f3bf7,true
a1c3f473-aa89-44b0-b7a6-48fe09a7f82b,167d71c6-4cba-4379-820e-8e11e32c19e6,1.5.3.3,Assistir ate o fim pelo link soma uma conclusao aquele link,atividade,atividade,false,82351448-088d-4a58-8f1b-9d7fafe7a3a5,true
a1d4cdf5-6cb0-43fb-8d35-19a49161b70d,79e88d51-81c6-416f-9c44-628c7757703e,2.2.2,Definir protocolos médicos,fase,atividade,false,b965a865-02d8-4eeb-82fc-c6eb7849575c,true
a1d5948e-0f48-4270-8f46-f92bc987af76,d526fbaf-f07c-4d38-b506-fe2193f333dc,,teste2,atividade,atividade,false,,true
a1d6c149-8603-4438-a7bf-566a918421d1,6c260fbd-be35-4795-a33d-f1d9117b4123,,Enviar documento para assinatura da qualidade,atividade,atividade,false,2ae63aec-c7c9-499e-9b3a-8aac92cded72,false
a1e59ea8-3cf1-402c-8a88-4213a2d22b6c,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.7,Treinamentos: Recepção e Internação,fase,fase,false,a221e6ab-eb89-4980-bd22-0ee667dbffbe,false
a1e67d40-f036-437f-8493-98b1de2e3290,c3d6b220-9681-41ab-a8c5-0e3d64f5b0c9,1.5.1,Manter e revisar o mapa de riscos (matriz GUT),fase,fase,false,dbb4029a-ebbb-448f-bded-60c8b95db6de,false
a1f30df3-6e48-44b6-9125-b61764404f91,565ac987-b988-4d9f-9c34-57cf497c7a82,1.3.2.1.1.1.1,Cadastrar novos procedimentos no tasy e inclusão na RLA,fase,fase,false,44bf5052-90c9-4594-b0c0-f555ff14bb10,false
a1f51212-af3d-44e2-a864-742a6718f682,79e88d51-81c6-416f-9c44-628c7757703e,1.8.1.1,Validar médicos,atividade,atividade,false,9364fc08-9dfd-4386-b646-72e0b2bf8119,false
a20b2201-7e11-4423-a3aa-c71ffb6dd191,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.11,Treinamento: Autorizações,fase,fase,false,,true
a20c8d3f-8672-4ce9-b6da-748b422bdd38,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.19.1,Acompanhamento de Nota Fiscal Eletrônica,atividade,atividade,false,0c224160-a41c-4855-97cd-468bf4cc7520,true
a2156086-3661-4132-8045-49f87c8416ac,167d71c6-4cba-4379-820e-8e11e32c19e6,1.7.1,"Data de nascimento no cadastro (ticket 19, M)",fase,fase,false,,true
a221e6ab-eb89-4980-bd22-0ee667dbffbe,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3,3ª Fase - Validações / Testes /Ajustes/ Documentações,fase,fase,false,,false
a22a67b5-638f-4123-a9e1-2d5613c37f17,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.3.4,"A raiz do site vira desvio: jornada com sessao, login sem ela",atividade,atividade,false,93bed667-d9fb-4653-998a-8493279cba1f,false
a22f7e51-c7fb-448c-b249-cb5376f2e718,167d71c6-4cba-4379-820e-8e11e32c19e6,1.5.4.3,Busca no codigo nao acha referencia a rota removida,atividade,atividade,false,c1fb7c8d-320d-4802-93b9-b9812ca53ade,true
a2310e64-be3b-4290-afa5-f9bd01b78775,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.2,Treinamento Administração de Contratos,fase,fase,false,,true
a2321363-c682-4c25-8c5f-70bc1253bd28,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.16,Cadastros Financeiros,atividade,atividade,false,f78111fc-3a5f-4289-9a7a-8ffeedb4270e,true
a2335571-fcd8-40e5-9ac6-8209233f80ea,79e88d51-81c6-416f-9c44-628c7757703e,1.4.2.4,Adequar iluminação,atividade,atividade,false,c2b297b8-6be0-444b-9d84-76e976658c66,false
a24d2a32-178b-4639-9deb-526a4359785f,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.18.1,Acompanhamento de Nota Fiscal Eletrônica,atividade,atividade,false,202bdab7-c8fc-470d-bf00-0498d056dc7e,true
a25e436c-abbe-4372-b3a3-7ad8f9d0040d,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.1.3,Recarregar a pagina: selos e pontos continuam,atividade,atividade,false,1ba28f01-a4bd-496c-97cf-99316beee167,true
a266af67-2bf4-44fc-b505-5e18e2c90ca0,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.1.2,Reunião de Kickoff,fase,fase,false,44356450-4243-42c9-9a2f-1787f4f7f05d,true
a2786772-cee4-4786-a42b-ea1dd17af397,79e88d51-81c6-416f-9c44-628c7757703e,1.1.1.11,Aprovar TAP,atividade,atividade,false,94567fd0-02f2-474e-b677-b8194d22349e,true
a27deef5-0316-4b4c-8bf4-041e59e3abdb,61007d2e-9b43-4f45-9bf6-36b982c2eeec,1.2.3.1,Uma unica formula de progresso vale para todas as telas,atividade,atividade,false,62804112-e2fa-4541-a4e1-87882008076f,false
a28161e7-19c1-454f-bd6f-4b6488e8f782,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.9.1,Adiantamento Pago,atividade,atividade,false,5daa3c72-26f3-4e39-8707-8d7f563ff1c8,false
a290c813-747a-4a8a-8d4b-75207625ea79,a85d38ac-4bec-404b-abd2-516f36ceb82f,,Edição dos vídeos,atividade,atividade,false,0a64ebae-cb16-485a-a91b-83e5b7dc3496,false
a2ab2bd8-5878-4da4-b929-ec83b6f6160f,79e88d51-81c6-416f-9c44-628c7757703e,1.5.3.5,Conferir materiais,atividade,atividade,false,4230eafb-12c3-4495-bf23-17d3f952b97d,false
a2b8be67-eca8-4b7f-993d-ebdd60744ccf,a93f17c5-69d7-4b63-b19b-2002fce3cc29,,CAMADA GOLD,atividade,atividade,false,9d0ce51b-28a1-47f3-a721-8f416ecca378,false
a2be6304-e807-4d9b-a8e6-d01d144e9fe3,bccb5cb1-88ab-427e-9fd2-d65d2b97906d,,"revisar prazos de criação, revisão, obsolescência e treinamento (leitura)",atividade,atividade,false,,false
a2cc9a42-9618-4777-b263-56e4a5f713eb,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.8.3,Ressuprimento quimioterapia,atividade,atividade,false,4eeaebd9-99f7-41d3-b353-fe2df4196468,true
a2cd0145-1c1f-449f-b8c4-88979dfc9458,61007d2e-9b43-4f45-9bf6-36b982c2eeec,2.6.7,Implementar opção de pular o cadastro,fase,atividade,false,8e167a0d-890e-4c40-a871-5e50f20f9ccc,true
a2cd31da-f761-41a8-93d7-502a18372a47,79e88d51-81c6-416f-9c44-628c7757703e,,teste,atividade,atividade,false,fe82054d-a92f-4775-b0dd-07c96ecc42bf,true
a300ebd3-0f5a-476a-b995-f4dbe6a30cac,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.2.1,"A tela mostra os 5 selos: conquistados em destaque, os demais bloqueados",atividade,atividade,false,267705a0-fffb-4901-8c78-68483906e790,true
a3017687-2893-40f5-b2d0-f1796df59655,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.18.5,Prontuário Eletrônico Paciente - PEP,atividade,atividade,false,87a41482-8f4d-4955-b43b-ca16ac20c962,false
a31072a4-8f99-46b4-9a7b-f615c6ab6edf,565ac987-b988-4d9f-9c34-57cf497c7a82,1.2.1.2,Pessoa Jurídica,atividade,atividade,false,5c08ec4b-6c9f-4b24-9dfc-91434abee1f9,false
a315e176-b6db-4f3e-a07f-1de5e0922083,565ac987-b988-4d9f-9c34-57cf497c7a82,1.3.2.1.1,Documentos,fase,fase,false,819f4c71-bc08-4ddc-8cbf-f1b616046991,false
a319c901-522e-4d70-9b44-30694295f119,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.7,Treinamentos: Recepção e Internação,fase,fase,false,,true
a31c1d0d-c722-4c36-9e91-147af1d28538,79e88d51-81c6-416f-9c44-628c7757703e,1.1.5,Identificar justificativa do projeto,fase,atividade,false,6dd0ef04-adcf-4704-918a-1ef4160e5d05,true
a32561bb-bb0d-428d-b46a-82a7a983af48,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.7.4,Revisar cadastros de Pesquisa Clínica que está duplicando por fornecedor,atividade,atividade,false,47808347-7b36-4364-b79d-9e13b25cf5f4,false
a32aa5b5-a916-4910-bb12-7489736fe231,167d71c6-4cba-4379-820e-8e11e32c19e6,1.9.2.3,Fechar o modal por codigo passa a limpar o estado de passagem,atividade,atividade,false,7715fe1c-974c-4522-acfc-484917262394,true
a32c02f2-f0fa-4382-a01e-ec287ae804cd,d526fbaf-f07c-4d38-b506-fe2193f333dc,,[EAP] 1.2.1 Backend,fase,fase,false,22ca63df-7ad3-462b-aefa-5c1e66b73714,true
a355fed7-059e-419b-b679-b11c975376aa,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.13,Cadastro de Operação de Estoque,atividade,atividade,false,6ed9d590-dd8c-479e-b435-807cdcf326d5,false
a35c84a8-2332-4c4f-9cd7-7b89f33c2c3a,79e88d51-81c6-416f-9c44-628c7757703e,7.2.1,Treinamento assistencial,fase,atividade,false,8f02d208-d779-4c90-9331-f5fc7b1ff2de,true
a35f531d-64b9-40a4-9411-cde611e4a7af,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.3.8,Treinamento Recepção e Internação,fase,fase,false,73bcee52-eeff-466b-b127-0a9b6d873361,false
a36291d1-ceda-487f-aeba-003f65862cc5,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.3.17,Treinamento Prontuário Eletrônico,fase,fase,false,efb297bd-9036-4376-bf8d-6f6ed3a84e9c,false
a36afddd-3aca-4eac-9c37-1697510c282c,79e88d51-81c6-416f-9c44-628c7757703e,4.1,Aquisição,fase,fase,false,,true
a3722e29-10be-483c-a6c3-ca331eb10072,6d01b1b3-4ac6-45ad-b255-0818877cd54c,1.2.3,Cargas,fase,fase,false,5bea8902-9547-40ae-ba6f-f7aeeeb819d2,false
a3807061-87c4-43a6-aa15-157c5f87163a,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.3.1,Atendimento da Requisição,atividade,atividade,false,685a3d8a-600b-474c-a10e-6fefdd70d89d,true
a3855fe1-4240-4fe8-afe8-0b84eb82d77f,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.1,1ª. Fase - Planejamento e Lançamento,fase,fase,false,,true
a388accf-3a50-4447-bec9-3eb6e44aef87,79e88d51-81c6-416f-9c44-628c7757703e,1.1.1.11,Aprovar TAP,atividade,atividade,false,a1995a74-b99c-432d-8ee7-7c6aa11c2a45,false
a3999712-0d09-4281-8ea7-80dd3bfe11ba,a618af8b-f856-4f86-97a1-a6ffa2301682,,teste da fase 01,atividade,atividade,false,9aded257-a941-42ae-a52a-73f5c7d656b4,true
a39b4729-d480-4aa6-9562-cf7d524f2e50,330b9dbe-c78c-4916-90b6-da0e565125a9,,Instalação e configuração do equipamento na Matriz,atividade,atividade,false,bae97a9a-c29f-429b-bbce-f8d02ef9003a,false
a39fc4ac-6a79-46a1-8fc2-1d572b33b674,bccb5cb1-88ab-427e-9fd2-d65d2b97906d,,Fluxo de assinatura da criação,atividade,atividade,false,,false
a3a2c377-de9b-4ba1-a42d-c93fafa2f36e,d526fbaf-f07c-4d38-b506-fe2193f333dc,,[SEED] Cotação de infraestrutura,atividade,atividade,false,23136792-056e-4513-a338-7a1932534e42,true
a3a45384-35f9-4dbb-bd2d-8079c39b3a56,167d71c6-4cba-4379-820e-8e11e32c19e6,1.4.2.4,Aparecem as estatisticas: videos assistidos e selos ganhos,atividade,atividade,false,0ba7fade-8510-4ba2-9f30-73e61d24864a,false
a3ad4e0d-c08d-4166-b4f9-3d58c8d4479b,79e88d51-81c6-416f-9c44-628c7757703e,11.1.3,Correções,fase,atividade,false,46c60c5f-b011-4420-a536-0e81e5c3719c,true
a3af4611-4b08-472e-926f-023fd840100d,79e88d51-81c6-416f-9c44-628c7757703e,1.5.1.9,Instalar equipamento,atividade,atividade,false,a4717536-c1b8-4f83-97e6-22650382ba56,true
a3b1ee03-b3f9-4e48-9e92-ce17d1d3cd9c,79e88d51-81c6-416f-9c44-628c7757703e,1.2.7.2,Identificar materiais,atividade,atividade,false,b9c508df-ac29-430e-9289-b57aa6126c74,false
a3b2c0ee-99c2-4ea5-bf0d-f2567fd1e9d1,b9811ba7-32ba-454a-ad38-4383d7f21194,3.46,Borderô Recebimento,fase,atividade,false,3945ac17-b81b-4db0-b269-08621b04d193,true
a3b663fc-e2f5-4ff2-b083-e517fe7076c9,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.5,Exames e procedimentos Internos,fase,fase,false,a6699d65-90c9-4710-addb-e03db40b7f4f,true
a3baae56-907b-45d5-85cd-75e3e6386724,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.1.3,"Conteudo servido por repositorio, com ponto unico de troca da fonte",atividade,atividade,false,f7d8a9bc-71da-48b0-9d21-6d45fa3336f3,true
a3c125d2-1733-4b32-90b0-c192b198ef78,b9811ba7-32ba-454a-ad38-4383d7f21194,1.3.22.1,Gestão de Glosas,atividade,atividade,false,255c9029-6d4e-4719-8b2b-f11953c3b796,true
a3c15c03-62b4-482e-b4f0-9c931a6bc96c,61007d2e-9b43-4f45-9bf6-36b982c2eeec,2.1.5,Documentar o design system para evolução,fase,fase,false,8298bc7e-d4e6-4b5f-a1c5-3e3560e5acb1,false
a3c3d102-f09e-4422-9463-626cc2533687,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.7,Relatórios,fase,fase,false,,true
a3c7b21a-ee7e-4f80-b803-946ea54c12d0,1b481b67-2a95-4b4e-9339-0d43dc541f8e,1.3.18,Treinamento Fiscal,fase,fase,false,2a52d76a-b084-4e3d-8b0a-595b72ca4f27,true
a3d7c242-5080-4a35-822c-6eaad6da8865,b9811ba7-32ba-454a-ad38-4383d7f21194,1.2.1.7.7,Levantamento dos conceitos de Ficha Técnica e DCB,atividade,atividade,false,47808347-7b36-4364-b79d-9e13b25cf5f4,false
a3d819f9-2c64-4f84-97a4-e7c6d9990f7b,167d71c6-4cba-4379-820e-8e11e32c19e6,1.8.5.4,"Os mesmos selos aparecem como linha do tempo, com o que falta",atividade,atividade,false,44d645d0-8cf5-440b-81f2-b3fde27e400e,true
a3e1edb9-ef37-4a9c-8c72-daf337dc9e47,6c260fbd-be35-4795-a33d-f1d9117b4123,,POP cadastro de honorário via função carga,fase,fase,false,0fc01151-022e-4d4e-a614-63128fb0dad9,true
a3e41dda-9697-41f8-b000-bf21d3f3941e,d526fbaf-f07c-4d38-b506-fe2193f333dc,,Nova atividade,atividade,atividade,false,,true
a3ec7246-f06e-4ee1-b81e-1f5e776c87fb,79e88d51-81c6-416f-9c44-628c7757703e,,Marco M9 — Equipe capacitada e operação simulada,atividade,atividade,true,,true
a3f004da-7861-4bc8-b803-23a3631b5ae0,c4a2d015-adad-4f7f-ac03-48796c45050a,1.2.1.1,Empresa/Estabelecimento/contas/CC,atividade,atividade,false,d753ff37-6faa-42cd-b432-8bfc2b69bab0,true
a3fa5305-e9d5-4121-af1c-1b97ba602015,d526fbaf-f07c-4d38-b506-fe2193f333dc,,Nova atividade,atividade,atividade,false,,true
a3fc0b40-97ec-461b-b4cc-1a3ab85c4f64,b9811ba7-32ba-454a-ad38-4383d7f21194,1.4.3.2,Entrada em Produção e Acompanhamento Pós-Virada,atividade,atividade,false,d75cae6e-f125-4d24-bb04-f208d7222143,true
a4069deb-8fbd-4dca-8f15-87e331021bc5,b9811ba7-32ba-454a-ad38-4383d7f21194,,Milestone 2 - Cadastros e Funções Essenciais,atividade,atividade,true,,true
a40eadf1-8fff-402a-a69d-7d159018fee3,39cc80f1-12db-4123-8f97-202537a3abe7,1.3.7.4,1.3.7.4 Movimentação de Pacientes,atividade,atividade,false,94e95384-d843-467e-acb2-8fdbde72a8ac,false
a4134383-3bc1-4f39-a54a-a6407e94acd9,c3d6b220-9681-41ab-a8c5-0e3d64f5b0c9,1.5.2,Controlar o prazo e replanejar desvios,fase,fase,false,dbb4029a-ebbb-448f-bded-60c8b95db6de,false
a415a4ee-b145-446a-a71c-421389330390,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.17.2,Cadastro de Protocolos,atividade,atividade,false,cf62ed5d-03f9-4e29-beb9-7cf9b86fb45a,false
a41bed58-925e-46b7-8c6b-5cf8355bacf1,79e88d51-81c6-416f-9c44-628c7757703e,1.12.3.4,Monitorar laudos,atividade,atividade,false,de13cd71-0bfa-488d-b1ce-1a0c99e5dbaf,false
a42471be-b629-411f-8d43-370bd6309c0c,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.3.15,Treinamento Faturamento,fase,fase,false,4aaf68a6-98ea-4993-89d2-23acdd219cbc,true
a426c93b-c60c-421e-a827-42b3ebd7c6ef,050c8bb7-fcf2-4ea1-a3db-75651b0353b4,1.3.22.2,Retorno Convênio,atividade,atividade,false,16f96957-d6f2-44ab-8b6e-f49c7c82c08e,false
a4279710-70c5-4cbd-a71e-50f329ef666d,167d71c6-4cba-4379-820e-8e11e32c19e6,1.7.3,"CPF obrigatorio tambem no banco (ticket 16, P)",fase,fase,false,,true
a4309f1f-dd50-4df4-a2d5-87b469322037,a93f17c5-69d7-4b63-b19b-2002fce3cc29,,Estudar o processo de DW e ELT,atividade,atividade,false,,false
a4365f89-ad23-454a-a65b-884d3ea84179,167d71c6-4cba-4379-820e-8e11e32c19e6,1.2.3.3,A mensagem de acolhimento muda conforme a faixa de avanco,atividade,atividade,false,6d231ba4-dd7d-4f9f-9227-4cdd169d6000,true
a436edc7-35b8-490c-9e13-97d4283ccd3a,e60e0f7a-2edf-494c-b86c-15706af9c8e9,1.2.1.10,Cadastro de Avaliações (Templates),atividade,atividade,false,1a8d6735-7e18-4a50-ae3b-b94ff8c41f3e,false
